building_id,earthquake_id,num_storeys,total_mass_kg,total_height_m,fundamental_period_T1_s,period_T2_s,period_T3_s,period_ratio_T2_T1,first_mode_mass_ratio,first_mode_participation,avg_storey_mass_kg,avg_storey_stiffness_N_m,base_stiffness_N_m,stiffness_taper_ratio,damping_ratio,pga_g,pgv_m_s,pgd_m,arias_intensity_m_s,significant_duration_s,mean_period_Tm_s,predominant_period_Tp_s,Sa_T1_g,Sa_T2_g,Sa_T3_g,Sd_T1_m,Sa_over_PGA,T1_over_Tp,T1_over_Tm,static_drift_proxy,target_max_pidr,target_max_roof_disp_m,target_peak_base_shear_N,target_peak_pfa_m_s2
Bldg_001_9St,El_Centro_1940_NS,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.32729952531885537,0.8075586787424279,0.8892409917674279,0.37295569072522644,0.9405158773530328,2.8752856645261793,4.008627570114448,0.01480559726224613,0.019335095513853012,0.49186427060351184,4553324.950942522,8.232686686475684
Bldg_001_9St,El_Centro_1940_NS_scaled_0.21g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.2088,0.3280233447506678,0.11186424451877919,1.1185301630938156,13.060000000000002,0.5341737574272261,0.7447272727272727,0.19637971519131214,0.4845352072454637,0.5335445950604585,0.22377341443513502,0.9405158773530274,2.8752856645261793,4.008627570114447,0.008883358357347628,0.011601057308312446,0.2951185623621404,2731994.9705656595,4.939612011883241
Bldg_001_9St,El_Centro_1940_NS_scaled_0.49g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.4871999999999999,0.7653878044182246,0.26101657054381694,6.089775332399659,13.060000000000002,0.5341737574272261,0.7447272727272727,0.45821933544638493,1.1305821502394144,1.2449373884744017,0.5221379670153001,0.940515877353007,2.8752856645261793,4.008627570114447,0.02072783616714401,0.027069133719397204,0.6886099788449906,6374654.931319952,11.525761361068493
Bldg_001_9St,Northridge_1994_Sylmar,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.843,0.8309546252613713,0.3287478434080909,9.138133288190668,9.37,0.4931760280806555,0.8192,0.3548603525007118,1.2571878424788003,1.390239931275114,0.4040197146329296,0.4209494098466332,2.6138960586601625,4.341864829861945,0.016052328393528416,0.02182636782943982,0.5818860216040983,4800625.575848499,10.241362049311132
Bldg_001_9St,Northridge_1994_Sylmar_scaled_0.51g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.5057999999999999,0.498572775156823,0.1972487060448539,3.289727983748639,9.37,0.49317602808065547,0.8192,0.21291621150044016,0.7543127054872654,0.8341439587650636,0.24241182877977221,0.42094940984665913,2.6138960586601625,4.3418648298619456,0.009631397036117642,0.013095820697664642,0.3491316129624601,2880375.345509218,6.144817229591255
Bldg_001_9St,Northridge_1994_Sylmar_scaled_1.18g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,1.1802,1.163336475365919,0.4602469807713281,17.910741244853703,9.37,0.4931760280806554,0.8192,0.4968044935010111,1.7600629794702805,1.9463359037851486,0.5656276004861195,0.4209494098466456,2.6138960586601625,4.341864829861946,0.02247325975094044,0.030556914961215646,0.8146404302457412,6720875.80618819,14.337906869041907
Bldg_001_9St,Loma_Prieta_1989_Corralitos,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.644,0.6861034364890142,0.3994006678649551,6.918654308054634,11.41,0.6811214742642783,1.0778947368421052,0.3987410240564193,1.0346377794840995,1.1735961453182537,0.455866009976936,0.6191630808329492,1.9865610045817237,3.143791132950786,0.018037297818759894,0.022741464491731558,0.583604411597861,5592561.544724286,9.871558296996756
Bldg_001_9St,Loma_Prieta_1989_Corralitos_scaled_0.39g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.3864,0.4116620618934086,0.2396404007189732,2.4907155508996683,11.41,0.6811214742642783,1.0778947368421052,0.2392446144338273,0.620782667690478,0.7041576871909423,0.2735196059861332,0.6191630808328864,1.9865610045817237,3.143791132950786,0.01082237869125484,0.013644878695039234,0.3501626469587144,3355536.9268346825,5.922934978198322
Bldg_001_9St,Loma_Prieta_1989_Corralitos_scaled_0.90g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.9015999999999998,0.9605448110846201,0.5591609350109363,13.560562443787077,11.41,0.6811214742642782,1.0778947368421052,0.5582374336789668,1.44849289127779,1.643034603445533,0.6382124139676867,0.6191630808329269,1.9865610045817237,3.143791132950787,0.02525221694626294,0.031838050288424714,0.8170461762370121,7829586.162614357,13.820181615793869
Bldg_001_9St,San_Fernando_1971_Pacoima,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,0.5237498205325157,1.3293400179546981,2.0751124109630488,0.5944767992516916,0.4476494192585605,7.632576491287676,4.6383803056608395,0.02369214835073087,0.02921059507060127,0.7814363300937588,6542885.193857717,11.305643830044279
